TIME,GEO,CROPS,Value
2010,Belgium,Tomatoes,227.68
2010,Belgium,Tomatoes for fresh consumption,227.68
2010,Belgium,Tomatoes for processing,0
2010,Belgium,Tomatoes - under glass or high accessible cover,0
2010,Belgium,Cucumbers,27.3
2010,Belgium,Cucumbers - under glass or high accessible cover,0
2010,Belgium,Gherkins,0
2010,Belgium,Eggplants,8
2010,Belgium,Courgettes and marrows,37.63
2010,Belgium,Gourds and pumpkins,0
2010,Belgium,Muskmelons,0
2010,Belgium,Watermelons,0
2010,Belgium,Peppers (capsicum),27.84
2010,Belgium,Peppers (capsicum) - under glass or high accessible cover,0
2010,Belgium,Other vegetables cultivated for fruit n.e.c.,0
2010,Belgium,"Root, tuber and bulb vegetables",0
2010,Belgium,Carrots,314.1
2010,Belgium,Onions,80.33
2010,Belgium,Shallots,0
2010,Belgium,Beetroot,0
2010,Belgium,Celeriac,39
2010,Belgium,Radishes,0.1
2010,Belgium,Garlic,0
2010,Belgium,"Other root, tuber and bulb vegetables n.e.c.",0
2010,Belgium,Fresh pulses,0
2010,Belgium,Fresh peas,61.13
2010,Belgium,Fresh beans,89.05
2010,Belgium,Other fresh pulses n.e.c.,0
2010,Belgium,Other fresh vegetables n.e.c.,0
2010,Belgium,Strawberries,35
2010,Belgium,Strawberries - under glass or high accesible cover,0
2010,Belgium,Flowers and ornamental plants (excluding nurseries),0
2010,Belgium,Seeds and seedlings,0
2010,Belgium,Other arable land crops n.e.c.,0
2010,Belgium,Fallow land,0
2010,Belgium,Permanent grassland,0
2010,Belgium,Permanent crops,0
2010,Belgium,Permanent crops for human consumption including those from kitchen gardens,0
2010,Belgium,Permanent crops for human consumption,0
2010,Belgium,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",0
2010,Belgium,Pome fruits,0
2010,Belgium,Apples,343.98
2010,Belgium,Apples for fresh consumption,343.98
2010,Belgium,Apples for processing,0
2010,Belgium,Pears,307.27
2010,Belgium,Pears for fresh consumption,0
2010,Belgium,Pears for processing,0
2010,Belgium,Other pome fruits n.e.c.,0
2010,Belgium,Stone fruits,0
2010,Belgium,Peaches and nectarines,0
2010,Belgium,Peaches,0
2010,Belgium,Nectarines,0
2010,Belgium,Peaches and nectarines for processing,0
2010,Belgium,Apricots,0
2010,Belgium,Cherries,7.55
2010,Belgium,Sour cherries,4.05
2010,Belgium,Sweet cherries,0
2010,Belgium,Plums,0.18
2010,Belgium,Other stone fruits n.e.c,0
2010,Belgium,Fruits from subtropical and tropical climate zones,0
2010,Belgium,Figs,0
2010,Belgium,Kiwis,0
2010,Belgium,Avocados,0
2010,Belgium,Bananas,0
2010,Belgium,Other fruits from subtropical and tropical climate zones n.e.c.,0
2010,Belgium,Berries (excluding strawberries),0
2010,Belgium,Currants,0
2010,Belgium,Blackcurrants,0
2010,Belgium,Redcurrants,0
2010,Belgium,Raspberries,1.16
2010,Belgium,Blueberries,0
2010,Belgium,Other berries n.e.c.,0
2010,Belgium,Gooseberries,0
2010,Belgium,Nuts,0
2010,Belgium,Walnuts,0
2010,Belgium,Hazelnuts,0
2010,Belgium,Almonds,0
2010,Belgium,Chestnuts,0
2010,Belgium,Other nuts n.e.c.,0
2010,Belgium,Citrus fruits,0
2010,Belgium,Oranges,0
2010,Belgium,Navel oranges,0
2010,Belgium,White oranges (blancas),0
2010,Belgium,Blood oranges (sanguines),0
2010,Belgium,Others oranges n.e.c,0
2010,Belgium,Small citrus fruits,0
2010,Belgium,Satsumas,0
2010,Belgium,Clementines,0
2010,Belgium,Other small citrus fruits (including hybrids) n.e.c.,0
2010,Belgium,Lemons and acid limes,0
2010,Belgium,Yellow lemons,0
2010,Belgium,Acid limes,0
2010,Belgium,Pomelos and grapefruit,0
2010,Belgium,Other citrus fruits n.e.c.,0
2010,Belgium,Grapes,0
2010,Belgium,Grapes for wines,0
2010,Belgium,Grapes for wines with protected designation of origin (PDO),0
2010,Belgium,Grapes for wines with protected geographical indication (PGI),0
2010,Belgium,Grapes for other wines n.e.c. (without PDO/PGI),0
2010,Belgium,Grapes for table use,0
2010,Belgium,Grapes for raisins,0
2010,Belgium,Grapes for other purposes n.e.c.,0
2010,Belgium,Olives,0
2010,Belgium,Olives for table use,0
2010,Belgium,Olives for oil,0
2010,Belgium,Other permanent crops for human consumption n.e.c.,0
2010,Belgium,Nurseries,0
2010,Belgium,Other permanent crops,0
2010,Belgium,Kitchen gardens,0
2010,Belgium,Cultivated mushrooms,0
2010,Belgium,Champignons,0
2010,Belgium,Other cultivated mushrooms n.e.c.,0
2010,Bulgaria,Utilised Agricultural Area,0
2010,Bulgaria,Arable land,0
2010,Bulgaria,Cereals for the production of grain (including seed),7136.41
2010,Bulgaria,Cereals (excluding rice) for the production of grain (including seed),7078.98
2010,Bulgaria,Wheat and spelt,4094.59
2010,Bulgaria,Common wheat and spelt,3999.29
2010,Bulgaria,Common winter wheat and spelt,3999.29
2010,Bulgaria,Common spring wheat and spelt,0
2010,Bulgaria,Durum wheat,95.3
2010,Bulgaria,Rye and winter cereal mixtures (maslin),17.51
2010,Bulgaria,Rye,17.5
2010,Bulgaria,Winter cereal mixtures (maslin),0
2010,Bulgaria,Barley,833.27
2010,Bulgaria,Winter barley,823.07
2010,Bulgaria,Spring barley,10.2
2010,Bulgaria,Oats and spring cereal mixtures (mixed grain other than maslin),42.56
2010,Bulgaria,Oats,42.04
2010,Bulgaria,Spring cereal mixtures (mixed grain other than maslin),0.52
2010,Bulgaria,Grain maize and corn-cob-mix,2047.41
2010,Bulgaria,Triticale,29.44
2010,Bulgaria,Sorghum,8.61
2010,Bulgaria,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",5.59
2010,Bulgaria,Rice,57.43
2010,Bulgaria,Rice Indica,0
2010,Bulgaria,Rice Japonica,0
2010,Bulgaria,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),9.39
2010,Bulgaria,Field peas,3.6
2010,Bulgaria,Broad and field beans,2.08
2010,Bulgaria,Sweet lupins,0.04
2010,Bulgaria,Other dry pulses and protein crops n.e.c.,3.71
2010,Bulgaria,Root crops,251.98
2010,Bulgaria,Potatoes (including seed potatoes),251.2
2010,Bulgaria,Sugar beet (excluding seed),0
2010,Bulgaria,Other root crops n.e.c.,0.78
2010,Bulgaria,Industrial crops,2201.06
2010,Bulgaria,Oilseeds,2093.9
2010,Bulgaria,"Rape, turnip rape, sunflower seeds and soya",2082.8
2010,Bulgaria,Rape and turnip rape seeds,544.84
2010,Bulgaria,Winter rape and turnip rape seeds,544.84
2010,Bulgaria,Spring rape and turnip rape seeds,0
2010,Bulgaria,Sunflower seed,1536.32
2010,Bulgaria,Soya,1.64
2010,Bulgaria,Linseed (oilflax),0
2010,Bulgaria,Cotton seed,0
2010,Bulgaria,Other oilseed crops n.e.c.,11.11
2010,Bulgaria,Fibre crops,0
2010,Bulgaria,Fibre flax,0
2010,Bulgaria,Hemp,0
2010,Bulgaria,Cotton fibre,0.88
2010,Bulgaria,Other fibre crops n.e.c.,0
2010,Bulgaria,Tobacco,41.05
2010,Bulgaria,Hops,0.08
2010,Bulgaria,"Aromatic, medicinal and culinary plants",65.14
2010,Bulgaria,Energy crops n.e.c.,0
2010,Bulgaria,Other industrial crops n.e.c.,0
2010,Bulgaria,Plants harvested green from arable land,856.77
2010,Bulgaria,Temporary grasses and grazings,3.37
2010,Bulgaria,Leguminous plants harvested green,452.5
2010,Bulgaria,Lucerne,450.4
2010,Bulgaria,Other leguminous plants harvested green n.e.c.,0
2010,Bulgaria,Clover and mixtures,0
2010,Bulgaria,Green maize,313.55
2010,Bulgaria,Other cereals harvested green (excluding green maize),13.59
2010,Bulgaria,Other plants harvested green from arable land n.e.c.,0
2010,Bulgaria,Fresh vegetables (including melons) and strawberries,509.73
2010,Bulgaria,Fresh vegetables (including melons),504
2010,Bulgaria,Brassicas,0
2010,Bulgaria,Cauliflower and broccoli,0
2010,Bulgaria,Brussels sprouts,0
2010,Bulgaria,Cabbages,78.94
2010,Bulgaria,Other brassicas n.e.c,0
2010,Bulgaria,Kohlrabi,0
2010,Bulgaria,Leafy and stalked vegetables (excluding brassicas),0
2010,Bulgaria,Leeks,0
2010,Bulgaria,Celery,0
2010,Bulgaria,Lettuces,2.97
2010,Bulgaria,Lettuces - under glass or high accessible cover,1.44
2010,Bulgaria,Endives,0
2010,Bulgaria,Spinach,0
2010,Bulgaria,Asparagus,0
2010,Bulgaria,Chicory,0
2010,Bulgaria,Chicory for fresh consumption,0
2010,Bulgaria,Chicory for processing,0
2010,Bulgaria,Artichokes,0
2010,Bulgaria,Other leafy or stalked vegetables n.e.c.,0
2010,Bulgaria,Vegetables cultivated for fruit (including melons),0
2010,Bulgaria,Tomatoes,114.6
2010,Bulgaria,Tomatoes for fresh consumption,99.41
2010,Bulgaria,Tomatoes for processing,0
2010,Bulgaria,Tomatoes - under glass or high accessible cover,31.12
2010,Bulgaria,Cucumbers,63.65
2010,Bulgaria,Cucumbers - under glass or high accessible cover,44.76
2010,Bulgaria,Gherkins,0
2010,Bulgaria,Eggplants,0
2010,Bulgaria,Courgettes and marrows,0
2010,Bulgaria,Gourds and pumpkins,0
2010,Bulgaria,Muskmelons,8.84
2010,Bulgaria,Watermelons,61.97
2010,Bulgaria,Peppers (capsicum),69.08
2010,Bulgaria,Peppers (capsicum) - under glass or high accessible cover,3.16
2010,Bulgaria,Other vegetables cultivated for fruit n.e.c.,0
2010,Bulgaria,"Root, tuber and bulb vegetables",0
2010,Bulgaria,Carrots,10.57
2010,Bulgaria,Onions,19.14
2010,Bulgaria,Shallots,0
2010,Bulgaria,Beetroot,0
2010,Bulgaria,Celeriac,0
2010,Bulgaria,Radishes,0
2010,Bulgaria,Garlic,2.26
2010,Bulgaria,"Other root, tuber and bulb vegetables n.e.c.",0
2010,Bulgaria,Fresh pulses,9.95
2010,Bulgaria,Fresh peas,5.63
2010,Bulgaria,Fresh beans,4.32
2010,Bulgaria,Other fresh pulses n.e.c.,0
2010,Bulgaria,Other fresh vegetables n.e.c.,0
2010,Bulgaria,Strawberries,5.73
2010,Bulgaria,Strawberries - under glass or high accesible cover,0
2010,Bulgaria,Flowers and ornamental plants (excluding nurseries),0
2010,Bulgaria,Seeds and seedlings,0
2010,Bulgaria,Other arable land crops n.e.c.,0
2010,Bulgaria,Fallow land,0
2010,Bulgaria,Permanent grassland,0
2010,Bulgaria,Permanent crops,0
2010,Bulgaria,Permanent crops for human consumption including those from kitchen gardens,0
2010,Bulgaria,Permanent crops for human consumption,382.1
2010,Bulgaria,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",0
2010,Bulgaria,Pome fruits,0
2010,Bulgaria,Apples,43.2
2010,Bulgaria,Apples for fresh consumption,0
2010,Bulgaria,Apples for processing,0
2010,Bulgaria,Pears,1.4
2010,Bulgaria,Pears for fresh consumption,0
2010,Bulgaria,Pears for processing,0
2010,Bulgaria,Other pome fruits n.e.c.,0
2010,Bulgaria,Stone fruits,0
2010,Bulgaria,Peaches and nectarines,0
2010,Bulgaria,Peaches,24.4
2010,Bulgaria,Nectarines,0
2010,Bulgaria,Peaches and nectarines for processing,0
2010,Bulgaria,Apricots,11.6
2010,Bulgaria,Cherries,27.7
2010,Bulgaria,Sour cherries,2.8
2010,Bulgaria,Sweet cherries,0
2010,Bulgaria,Plums,33.6
2010,Bulgaria,Other stone fruits n.e.c,0
2010,Bulgaria,Fruits from subtropical and tropical climate zones,0
2010,Bulgaria,Figs,0
2010,Bulgaria,Kiwis,0
2010,Bulgaria,Avocados,0
2010,Bulgaria,Bananas,0
2010,Bulgaria,Other fruits from subtropical and tropical climate zones n.e.c.,0
2010,Bulgaria,Berries (excluding strawberries),0
2010,Bulgaria,Currants,0
2010,Bulgaria,Blackcurrants,0
2010,Bulgaria,Redcurrants,0
2010,Bulgaria,Raspberries,6.1
2010,Bulgaria,Blueberries,0
2010,Bulgaria,Other berries n.e.c.,0
2010,Bulgaria,Gooseberries,0
2010,Bulgaria,Nuts,0
2010,Bulgaria,Walnuts,1.2
2010,Bulgaria,Hazelnuts,0
2010,Bulgaria,Almonds,0
2010,Bulgaria,Chestnuts,0
2010,Bulgaria,Other nuts n.e.c.,0
2010,Bulgaria,Citrus fruits,0
2010,Bulgaria,Oranges,0
2010,Bulgaria,Navel oranges,0
2010,Bulgaria,White oranges (blancas),0
2010,Bulgaria,Blood oranges (sanguines),0
2010,Bulgaria,Others oranges n.e.c,0
2010,Bulgaria,Small citrus fruits,0
2010,Bulgaria,Satsumas,0
2010,Bulgaria,Clementines,0
2010,Bulgaria,Other small citrus fruits (including hybrids) n.e.c.,0
2010,Bulgaria,Lemons and acid limes,0
2010,Bulgaria,Yellow lemons,0
2010,Bulgaria,Acid limes,0
2010,Bulgaria,Pomelos and grapefruit,0
2010,Bulgaria,Other citrus fruits n.e.c.,0
2010,Bulgaria,Grapes,230.1
2010,Bulgaria,Grapes for wines,210.4
2010,Bulgaria,Grapes for wines with protected designation of origin (PDO),0
2010,Bulgaria,Grapes for wines with protected geographical indication (PGI),0
2010,Bulgaria,Grapes for other wines n.e.c. (without PDO/PGI),11.8
2010,Bulgaria,Grapes for table use,7.9
2010,Bulgaria,Grapes for raisins,0
2010,Bulgaria,Grapes for other purposes n.e.c.,0
2010,Bulgaria,Olives,0
2010,Bulgaria,Olives for table use,0
2010,Bulgaria,Olives for oil,0
2010,Bulgaria,Other permanent crops for human consumption n.e.c.,0
2010,Bulgaria,Nurseries,0
2010,Bulgaria,Other permanent crops,0
2010,Bulgaria,Kitchen gardens,0
2010,Bulgaria,Cultivated mushrooms,1.61
2010,Bulgaria,Champignons,0
2010,Bulgaria,Other cultivated mushrooms n.e.c.,0
2010,Czech Republic,Utilised Agricultural Area,0
2010,Czech Republic,Arable land,0
2010,Czech Republic,Cereals for the production of grain (including seed),6877.62
2010,Czech Republic,Cereals (excluding rice) for the production of grain (including seed),6877.62
2010,Czech Republic,Wheat and spelt,4161.55
2010,Czech Republic,Common wheat and spelt,4161.55
2010,Czech Republic,Common winter wheat and spelt,3992.97
2010,Czech Republic,Common spring wheat and spelt,168.59
2010,Czech Republic,Durum wheat,0
2010,Czech Republic,Rye and winter cereal mixtures (maslin),118.23
2010,Czech Republic,Rye,118.2
2010,Czech Republic,Winter cereal mixtures (maslin),0
2010,Czech Republic,Barley,1584.46
2010,Czech Republic,Winter barley,495.79
2010,Czech Republic,Spring barley,1088.67
2010,Czech Republic,Oats and spring cereal mixtures (mixed grain other than maslin),141.89
2010,Czech Republic,Oats,138.24
2010,Czech Republic,Spring cereal mixtures (mixed grain other than maslin),3.65
2010,Czech Republic,Grain maize and corn-cob-mix,692.59
2010,Czech Republic,Triticale,171.2
2010,Czech Republic,Sorghum,0
2010,Czech Republic,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",7.69
2010,Czech Republic,Rice,0
2010,Czech Republic,Rice Indica,0
2010,Czech Republic,Rice Japonica,0
2010,Czech Republic,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),58.14
2010,Czech Republic,Field peas,48.24
2010,Czech Republic,Broad and field beans,0
2010,Czech Republic,Sweet lupins,2.55
2010,Czech Republic,Other dry pulses and protein crops n.e.c.,7.34
2010,Czech Republic,Root crops,3758.65
2010,Czech Republic,Potatoes (including seed potatoes),665.18
2010,Czech Republic,Sugar beet (excluding seed),3064.99
2010,Czech Republic,Other root crops n.e.c.,28.49
2010,Czech Republic,Industrial crops,1174.85
2010,Czech Republic,Oilseeds,1160.1
2010,Czech Republic,"Rape, turnip rape, sunflower seeds and soya",1115.91
2010,Czech Republic,Rape and turnip rape seeds,1042.42
2010,Czech Republic,Winter rape and turnip rape seeds,1042.42
2010,Czech Republic,Spring rape and turnip rape seeds,0
2010,Czech Republic,Sunflower seed,57.36
2010,Czech Republic,Soya,16.14
2010,Czech Republic,Linseed (oilflax),3.93
2010,Czech Republic,Cotton seed,0
2010,Czech Republic,Other oilseed crops n.e.c.,40.3
2010,Czech Republic,Fibre crops,0.03
2010,Czech Republic,Fibre flax,0.03
2010,Czech Republic,Hemp,0
2010,Czech Republic,Cotton fibre,0
2010,Czech Republic,Other fibre crops n.e.c.,0
2010,Czech Republic,Tobacco,0
2010,Czech Republic,Hops,7.77
2010,Czech Republic,"Aromatic, medicinal and culinary plants",5.61
2010,Czech Republic,Energy crops n.e.c.,0
2010,Czech Republic,Other industrial crops n.e.c.,1.3
2010,Czech Republic,Plants harvested green from arable land,2459.95
2010,Czech Republic,Temporary grasses and grazings,0
2010,Czech Republic,Leguminous plants harvested green,1163.55
2010,Czech Republic,Lucerne,527.41
2010,Czech Republic,Other leguminous plants harvested green n.e.c.,636.14
2010,Czech Republic,Clover and mixtures,337.53
2010,Czech Republic,Green maize,5901.65
2010,Czech Republic,Other cereals harvested green (excluding green maize),0
2010,Czech Republic,Other plants harvested green from arable land n.e.c.,580.31
2010,Czech Republic,Fresh vegetables (including melons) and strawberries,151.41
2010,Czech Republic,Fresh vegetables (including melons),148.75
2010,Czech Republic,Brassicas,45.24
2010,Czech Republic,Cauliflower and broccoli,4.52
2010,Czech Republic,Brussels sprouts,0
2010,Czech Republic,Cabbages,37.96
2010,Czech Republic,Other brassicas n.e.c,2.76
2010,Czech Republic,Kohlrabi,2.76
2010,Czech Republic,Leafy and stalked vegetables (excluding brassicas),0
2010,Czech Republic,Leeks,0
2010,Czech Republic,Celery,0
2010,Czech Republic,Lettuces,0
2010,Czech Republic,Lettuces - under glass or high accessible cover,0
2010,Czech Republic,Endives,0
2010,Czech Republic,Spinach,0
2010,Czech Republic,Asparagus,0
2010,Czech Republic,Chicory,0
2010,Czech Republic,Chicory for fresh consumption,0
2010,Czech Republic,Chicory for processing,0
2010,Czech Republic,Artichokes,0
2010,Czech Republic,Other leafy or stalked vegetables n.e.c.,0
2010,Czech Republic,Vegetables cultivated for fruit (including melons),17.8
2010,Czech Republic,Tomatoes,7.24
2010,Czech Republic,Tomatoes for fresh consumption,7.24
2010,Czech Republic,Tomatoes for processing,0
2010,Czech Republic,Tomatoes - under glass or high accessible cover,0
2010,Czech Republic,Cucumbers,3.84
2010,Czech Republic,Cucumbers - under glass or high accessible cover,0
